normalized	canonical_entry_id	occurrence_count	sections	verification_status
dearth	SYL-VOCAB-P088-R27	1	part_3_beyond_syllabus	pending_review_only
death	SYL-VOCAB-P020-R26	1	part_1_true_exam	ocr_consensus_unreviewed
debate	SYL-VOCAB-P020-R27	1	part_1_true_exam	ocr_consensus_unreviewed
debt	SYL-VOCAB-P020-R28	1	part_1_true_exam	ocr_consensus_unreviewed
debut	SYL-VOCAB-P074-R31	1	part_2_zero_frequency	ocr_consensus_unreviewed
decade	SYL-VOCAB-P020-R29	1	part_1_true_exam	ocr_consensus_unreviewed
decay	SYL-VOCAB-P020-R30	1	part_1_true_exam	ocr_consensus_unreviewed
deceit	SYL-VOCAB-P074-R32	1	part_2_zero_frequency	ocr_consensus_unreviewed
deceive	SYL-VOCAB-P020-R31	1	part_1_true_exam	ocr_consensus_unreviewed
december	SYL-VOCAB-P020-R32	1	part_1_true_exam	ocr_consensus_unreviewed
decent	SYL-VOCAB-P074-R33	1	part_2_zero_frequency	ocr_consensus_unreviewed
decide	SYL-VOCAB-P020-R33	1	part_1_true_exam	verified_manual_visual
decimal	SYL-VOCAB-P074-R34	1	part_2_zero_frequency	ocr_consensus_unreviewed
decision	SYL-VOCAB-P021-L01	1	part_1_true_exam	ocr_consensus_unreviewed
decisive	SYL-VOCAB-P021-L02	1	part_1_true_exam	ocr_consensus_unreviewed
deck	SYL-VOCAB-P074-R35	1	part_2_zero_frequency	ocr_consensus_unreviewed
declaration	SYL-VOCAB-P021-L03	1	part_1_true_exam	ocr_consensus_unreviewed
declare	SYL-VOCAB-P021-L04	1	part_1_true_exam	ocr_consensus_unreviewed
decline	SYL-VOCAB-P021-L05	1	part_1_true_exam	ocr_consensus_unreviewed
decorate	SYL-VOCAB-P021-L06	1	part_1_true_exam	ocr_consensus_unreviewed
decrease	SYL-VOCAB-P021-L07	1	part_1_true_exam	ocr_consensus_unreviewed
dedicate	SYL-VOCAB-P021-L08	1	part_1_true_exam	ocr_consensus_unreviewed
deduce	SYL-VOCAB-P021-L09	1	part_1_true_exam	ocr_consensus_unreviewed
deduct	SYL-VOCAB-P021-L10	1	part_1_true_exam	ocr_consensus_unreviewed
deed	SYL-VOCAB-P021-L11	1	part_1_true_exam	ocr_consensus_unreviewed
deem	SYL-VOCAB-P021-L12	1	part_1_true_exam	ocr_consensus_unreviewed
deep	SYL-VOCAB-P021-L13	1	part_1_true_exam	ocr_consensus_unreviewed
deer	SYL-VOCAB-P074-R36	1	part_2_zero_frequency	ocr_consensus_unreviewed
default	SYL-VOCAB-P021-L14	1	part_1_true_exam	ocr_consensus_unreviewed
defeat	SYL-VOCAB-P021-L15	1	part_1_true_exam	ocr_consensus_unreviewed
defect	SYL-VOCAB-P021-L16	1	part_1_true_exam	ocr_consensus_unreviewed
defence	SYL-VOCAB-P021-L17	1	part_1_true_exam	ocr_consensus_unreviewed
defend	SYL-VOCAB-P021-L18	1	part_1_true_exam	ocr_consensus_unreviewed
defendant	SYL-VOCAB-P021-L19	1	part_1_true_exam	ocr_consensus_unreviewed
defer	SYL-VOCAB-P021-L20	1	part_1_true_exam	ocr_consensus_unreviewed
deficiency	SYL-VOCAB-P021-L21	1	part_1_true_exam	ocr_consensus_unreviewed
deficit	SYL-VOCAB-P074-R37	1	part_2_zero_frequency	ocr_consensus_unreviewed
define	SYL-VOCAB-P021-L22	1	part_1_true_exam	ocr_consensus_unreviewed
definite	SYL-VOCAB-P021-L23	1	part_1_true_exam	ocr_consensus_unreviewed
definition	SYL-VOCAB-P021-L24	1	part_1_true_exam	ocr_consensus_unreviewed
defy	SYL-VOCAB-P021-L25	1	part_1_true_exam	ocr_consensus_unreviewed
degenerate	SYL-VOCAB-P074-R38	1	part_2_zero_frequency	ocr_consensus_unreviewed
degree	SYL-VOCAB-P021-L26	1	part_1_true_exam	ocr_consensus_unreviewed
delay	SYL-VOCAB-P021-L27	1	part_1_true_exam	ocr_consensus_unreviewed
delegate	SYL-VOCAB-P075-L01	1	part_2_zero_frequency	ocr_consensus_unreviewed
delete	SYL-VOCAB-P021-L28	1	part_1_true_exam	ocr_consensus_unreviewed
deliberate	SYL-VOCAB-P021-L29	1	part_1_true_exam	ocr_consensus_unreviewed
delicate	SYL-VOCAB-P021-L30	1	part_1_true_exam	ocr_consensus_unreviewed
delicious	SYL-VOCAB-P021-L31	1	part_1_true_exam	ocr_consensus_unreviewed
delight	SYL-VOCAB-P021-L32	1	part_1_true_exam	ocr_consensus_unreviewed
deliver	SYL-VOCAB-P021-L33	1	part_1_true_exam	ocr_consensus_unreviewed
delivery	SYL-VOCAB-P021-L34	1	part_1_true_exam	ocr_consensus_unreviewed
demand	SYL-VOCAB-P021-R01	1	part_1_true_exam	ocr_consensus_unreviewed
democracy	SYL-VOCAB-P021-R02	1	part_1_true_exam	ocr_consensus_unreviewed
democratic	SYL-VOCAB-P021-R03	1	part_1_true_exam	ocr_consensus_unreviewed
demolition	SYL-VOCAB-P088-R28	1	part_3_beyond_syllabus	pending_review_only
demonstrate	SYL-VOCAB-P021-R04	1	part_1_true_exam	ocr_consensus_unreviewed
denial	SYL-VOCAB-P075-L02	1	part_2_zero_frequency	ocr_consensus_unreviewed
denote	SYL-VOCAB-P021-R05	1	part_1_true_exam	ocr_consensus_unreviewed
denounce	SYL-VOCAB-P075-L03	1	part_2_zero_frequency	ocr_consensus_unreviewed
dense	SYL-VOCAB-P021-R06	1	part_1_true_exam	ocr_consensus_unreviewed
density	SYL-VOCAB-P021-R07	1	part_1_true_exam	ocr_consensus_unreviewed
dental	SYL-VOCAB-P021-R08	1	part_1_true_exam	ocr_consensus_unreviewed
dentist	SYL-VOCAB-P021-R09	1	part_1_true_exam	ocr_consensus_unreviewed
deny	SYL-VOCAB-P021-R10	1	part_1_true_exam	ocr_consensus_unreviewed
depart	SYL-VOCAB-P021-R11	1	part_1_true_exam	ocr_consensus_unreviewed
department	SYL-VOCAB-P021-R12	1	part_1_true_exam	ocr_consensus_unreviewed
departure	SYL-VOCAB-P021-R13	1	part_1_true_exam	ocr_consensus_unreviewed
depend	SYL-VOCAB-P021-R14	1	part_1_true_exam	ocr_consensus_unreviewed
dependent	SYL-VOCAB-P021-R15	1	part_1_true_exam	ocr_consensus_unreviewed
depict	SYL-VOCAB-P021-R16	1	part_1_true_exam	ocr_consensus_unreviewed
deplore	SYL-VOCAB-P075-L04	1	part_2_zero_frequency	ocr_consensus_unreviewed
deploy	SYL-VOCAB-P088-R29	1	part_3_beyond_syllabus	pending_review_only
deposit	SYL-VOCAB-P021-R17	1	part_1_true_exam	ocr_consensus_unreviewed
depress	SYL-VOCAB-P021-R18	1	part_1_true_exam	ocr_consensus_unreviewed
deprive	SYL-VOCAB-P021-R19	1	part_1_true_exam	ocr_consensus_unreviewed
depth	SYL-VOCAB-P021-R20	1	part_1_true_exam	ocr_consensus_unreviewed
deputy	SYL-VOCAB-P021-R21	1	part_1_true_exam	ocr_consensus_unreviewed
deride	SYL-VOCAB-P088-R30	1	part_3_beyond_syllabus	pending_review_only
derive	SYL-VOCAB-P021-R22	1	part_1_true_exam	ocr_consensus_unreviewed
descend	SYL-VOCAB-P021-R23	1	part_1_true_exam	ocr_consensus_unreviewed
descendant	SYL-VOCAB-P021-R24	1	part_1_true_exam	ocr_consensus_unreviewed
descent	SYL-VOCAB-P075-L05	1	part_2_zero_frequency	ocr_consensus_unreviewed
describe	SYL-VOCAB-P021-R25	1	part_1_true_exam	ocr_consensus_unreviewed
description	SYL-VOCAB-P021-R26	1	part_1_true_exam	ocr_consensus_unreviewed
desert	SYL-VOCAB-P021-R27	1	part_1_true_exam	ocr_consensus_unreviewed
deserve	SYL-VOCAB-P021-R28	1	part_1_true_exam	ocr_consensus_unreviewed
design	SYL-VOCAB-P021-R29	1	part_1_true_exam	ocr_consensus_unreviewed
designate	SYL-VOCAB-P075-L06	1	part_2_zero_frequency	ocr_consensus_unreviewed
desirable	SYL-VOCAB-P021-R30	1	part_1_true_exam	ocr_consensus_unreviewed
desire	SYL-VOCAB-P021-R31	1	part_1_true_exam	ocr_consensus_unreviewed
desk	SYL-VOCAB-P021-R32	1	part_1_true_exam	ocr_consensus_unreviewed
desolate	SYL-VOCAB-P075-L07	1	part_2_zero_frequency	ocr_consensus_unreviewed
despair	SYL-VOCAB-P021-R33	1	part_1_true_exam	ocr_consensus_unreviewed
despatch	SYL-VOCAB-P075-L08	1	part_2_zero_frequency	ocr_consensus_unreviewed
desperate	SYL-VOCAB-P022-L01	1	part_1_true_exam	ocr_consensus_unreviewed
despise	SYL-VOCAB-P075-L09	1	part_2_zero_frequency	ocr_consensus_unreviewed
despite	SYL-VOCAB-P022-L02	1	part_1_true_exam	ocr_consensus_unreviewed
dessert	SYL-VOCAB-P075-L10	1	part_2_zero_frequency	ocr_consensus_unreviewed
destination	SYL-VOCAB-P022-L03	1	part_1_true_exam	ocr_consensus_unreviewed
destiny	SYL-VOCAB-P022-L04	1	part_1_true_exam	ocr_consensus_unreviewed
destroy	SYL-VOCAB-P022-L05	1	part_1_true_exam	ocr_consensus_unreviewed
destruction	SYL-VOCAB-P022-L06	1	part_1_true_exam	ocr_consensus_unreviewed
destructive	SYL-VOCAB-P075-L11	1	part_2_zero_frequency	ocr_consensus_unreviewed
detach	SYL-VOCAB-P022-L07	1	part_1_true_exam	ocr_consensus_unreviewed
detail	SYL-VOCAB-P022-L08	1	part_1_true_exam	ocr_consensus_unreviewed
detain	SYL-VOCAB-P075-L12	1	part_2_zero_frequency	ocr_consensus_unreviewed
detect	SYL-VOCAB-P022-L09	1	part_1_true_exam	ocr_consensus_unreviewed
detective	SYL-VOCAB-P075-L13	1	part_2_zero_frequency	ocr_consensus_unreviewed
detector	SYL-VOCAB-P022-L10	1	part_1_true_exam	ocr_consensus_unreviewed
deteriorate	SYL-VOCAB-P022-L11	1	part_1_true_exam	ocr_consensus_unreviewed
determine	SYL-VOCAB-P022-L12	1	part_1_true_exam	ocr_consensus_unreviewed
detrimental	SYL-VOCAB-P088-R31	1	part_3_beyond_syllabus	pending_review_only
develop	SYL-VOCAB-P022-L13	1	part_1_true_exam	ocr_consensus_unreviewed
deviate	SYL-VOCAB-P075-L14	1	part_2_zero_frequency	ocr_consensus_unreviewed
device	SYL-VOCAB-P022-L14	1	part_1_true_exam	ocr_consensus_unreviewed
devil	SYL-VOCAB-P022-L15	1	part_1_true_exam	ocr_consensus_unreviewed
devise	SYL-VOCAB-P022-L16	1	part_1_true_exam	ocr_consensus_unreviewed
devote	SYL-VOCAB-P022-L17	1	part_1_true_exam	ocr_consensus_unreviewed
dew	SYL-VOCAB-P075-L15	1	part_2_zero_frequency	ocr_consensus_unreviewed
diabetes	SYL-VOCAB-P075-L16	1	part_2_zero_frequency	ocr_consensus_unreviewed
diagnose	SYL-VOCAB-P022-L18	1	part_1_true_exam	ocr_consensus_unreviewed
diagram	SYL-VOCAB-P075-L17	1	part_2_zero_frequency	ocr_consensus_unreviewed
dial	SYL-VOCAB-P075-L18	1	part_2_zero_frequency	ocr_consensus_unreviewed
dialect	SYL-VOCAB-P022-L19	1	part_1_true_exam	ocr_consensus_unreviewed
dialogue	SYL-VOCAB-P075-L19	1	part_2_zero_frequency	ocr_consensus_unreviewed
diameter	SYL-VOCAB-P075-L20	1	part_2_zero_frequency	ocr_consensus_unreviewed
diamond	SYL-VOCAB-P075-L21	1	part_2_zero_frequency	ocr_consensus_unreviewed
diary	SYL-VOCAB-P075-L22	1	part_2_zero_frequency	ocr_consensus_unreviewed
dictate	SYL-VOCAB-P022-L20	1	part_1_true_exam	ocr_consensus_unreviewed
dictation	SYL-VOCAB-P075-L23	1	part_2_zero_frequency	ocr_consensus_unreviewed
dictionary	SYL-VOCAB-P075-L24	1	part_2_zero_frequency	ocr_consensus_unreviewed
die	SYL-VOCAB-P022-L21	1	part_1_true_exam	ocr_consensus_unreviewed
diet	SYL-VOCAB-P022-L22	1	part_1_true_exam	ocr_consensus_unreviewed
differ	SYL-VOCAB-P022-L23	1	part_1_true_exam	ocr_consensus_unreviewed
difference	SYL-VOCAB-P022-L24	1	part_1_true_exam	ocr_consensus_unreviewed
different	SYL-VOCAB-P022-L25	1	part_1_true_exam	ocr_consensus_unreviewed
differentiate	SYL-VOCAB-P022-L26	1	part_1_true_exam	ocr_consensus_unreviewed
difficult	SYL-VOCAB-P022-L27	1	part_1_true_exam	ocr_consensus_unreviewed
difficulty	SYL-VOCAB-P022-L28	1	part_1_true_exam	ocr_consensus_unreviewed
diffuse	SYL-VOCAB-P022-L29	1	part_1_true_exam	ocr_consensus_unreviewed
dig	SYL-VOCAB-P022-L30	1	part_1_true_exam	ocr_consensus_unreviewed
digest	SYL-VOCAB-P022-L31	1	part_1_true_exam	ocr_consensus_unreviewed
digital	SYL-VOCAB-P022-L32	1	part_1_true_exam	verified_manual_visual
dignity	SYL-VOCAB-P022-L33	1	part_1_true_exam	ocr_consensus_unreviewed
dilemma	SYL-VOCAB-P022-L34	1	part_1_true_exam	ocr_consensus_unreviewed
diligent	SYL-VOCAB-P022-R01	1	part_1_true_exam	ocr_consensus_unreviewed
dilute	SYL-VOCAB-P022-R02	1	part_1_true_exam	ocr_consensus_unreviewed
dim	SYL-VOCAB-P022-R03	1	part_1_true_exam	ocr_consensus_unreviewed
dimension	SYL-VOCAB-P022-R04	1	part_1_true_exam	ocr_consensus_unreviewed
diminish	SYL-VOCAB-P022-R05	1	part_1_true_exam	ocr_consensus_unreviewed
dine	SYL-VOCAB-P075-L25	1	part_2_zero_frequency	ocr_consensus_unreviewed
dinner	SYL-VOCAB-P022-R06	1	part_1_true_exam	ocr_consensus_unreviewed
dinosaur	SYL-VOCAB-P075-L26	1	part_2_zero_frequency	ocr_consensus_unreviewed
dioxide	SYL-VOCAB-P022-R07	1	part_1_true_exam	ocr_consensus_unreviewed
dip	SYL-VOCAB-P075-L27	1	part_2_zero_frequency	ocr_consensus_unreviewed
diploma	SYL-VOCAB-P075-L28	1	part_2_zero_frequency	ocr_consensus_unreviewed
diplomatic	SYL-VOCAB-P075-L29	2	part_2_zero_frequency|part_3_beyond_syllabus	ocr_consensus_unreviewed
direct	SYL-VOCAB-P022-R08	1	part_1_true_exam	ocr_consensus_unreviewed
direction	SYL-VOCAB-P022-R09	1	part_1_true_exam	ocr_consensus_unreviewed
directly	SYL-VOCAB-P022-R10	1	part_1_true_exam	ocr_consensus_unreviewed
director	SYL-VOCAB-P022-R11	1	part_1_true_exam	ocr_consensus_unreviewed
directory	SYL-VOCAB-P022-R12	1	part_1_true_exam	ocr_consensus_unreviewed
dirt	SYL-VOCAB-P022-R13	1	part_1_true_exam	ocr_consensus_unreviewed
dirty	SYL-VOCAB-P075-L30	1	part_2_zero_frequency	ocr_consensus_unreviewed
disable	SYL-VOCAB-P022-R14	1	part_1_true_exam	ocr_consensus_unreviewed
disappear	SYL-VOCAB-P022-R15	1	part_1_true_exam	ocr_consensus_unreviewed
disappoint	SYL-VOCAB-P022-R16	1	part_1_true_exam	ocr_consensus_unreviewed
disaster	SYL-VOCAB-P022-R17	1	part_1_true_exam	ocr_consensus_unreviewed
disastrous	SYL-VOCAB-P075-L31	1	part_2_zero_frequency	ocr_consensus_unreviewed
disc	SYL-VOCAB-P075-L32	1	part_2_zero_frequency	ocr_consensus_unreviewed
discard	SYL-VOCAB-P022-R18	1	part_1_true_exam	ocr_consensus_unreviewed
discern	SYL-VOCAB-P022-R19	1	part_1_true_exam	ocr_consensus_unreviewed
discipline	SYL-VOCAB-P022-R20	1	part_1_true_exam	verified_manual_visual
disclose	SYL-VOCAB-P022-R21	1	part_1_true_exam	ocr_consensus_unreviewed
discount	SYL-VOCAB-P075-L33	1	part_2_zero_frequency	ocr_consensus_unreviewed
discourage	SYL-VOCAB-P022-R22	1	part_1_true_exam	ocr_consensus_unreviewed
discourse	SYL-VOCAB-P022-R23	1	part_1_true_exam	ocr_consensus_unreviewed
discover	SYL-VOCAB-P022-R24	1	part_1_true_exam	ocr_consensus_unreviewed
discovery	SYL-VOCAB-P022-R25	1	part_1_true_exam	ocr_consensus_unreviewed
discreet	SYL-VOCAB-P075-L34	1	part_2_zero_frequency	ocr_consensus_unreviewed
discrepancy	SYL-VOCAB-P075-L35	1	part_2_zero_frequency	ocr_consensus_unreviewed
discriminate	SYL-VOCAB-P022-R26	1	part_1_true_exam	ocr_consensus_unreviewed
discuss	SYL-VOCAB-P022-R27	1	part_1_true_exam	ocr_consensus_unreviewed
disease	SYL-VOCAB-P022-R28	1	part_1_true_exam	ocr_consensus_unreviewed
disgrace	SYL-VOCAB-P022-R29	1	part_1_true_exam	ocr_consensus_unreviewed
disguise	SYL-VOCAB-P022-R30	1	part_1_true_exam	ocr_consensus_unreviewed
disgust	SYL-VOCAB-P075-L36	1	part_2_zero_frequency	ocr_consensus_unreviewed
dish	SYL-VOCAB-P075-L37	1	part_2_zero_frequency	ocr_consensus_unreviewed
dislike	SYL-VOCAB-P022-R31	1	part_1_true_exam	ocr_consensus_unreviewed
dismay	SYL-VOCAB-P022-R32	1	part_1_true_exam	ocr_consensus_unreviewed
dismiss	SYL-VOCAB-P022-R33	1	part_1_true_exam	ocr_consensus_unreviewed
disorder	SYL-VOCAB-P022-R34	1	part_1_true_exam	ocr_consensus_unreviewed
disparaging	SYL-VOCAB-P088-R32	1	part_3_beyond_syllabus	pending_review_only
disperse	SYL-VOCAB-P022-R35	1	part_1_true_exam	ocr_consensus_unreviewed
displace	SYL-VOCAB-P022-R36	1	part_1_true_exam	ocr_consensus_unreviewed
display	SYL-VOCAB-P023-L01	1	part_1_true_exam	ocr_consensus_unreviewed
disposal	SYL-VOCAB-P075-L38	1	part_2_zero_frequency	ocr_consensus_unreviewed
dispose	SYL-VOCAB-P023-L02	1	part_1_true_exam	ocr_consensus_unreviewed
disposition	SYL-VOCAB-P023-L03	1	part_1_true_exam	ocr_consensus_unreviewed
dispute	SYL-VOCAB-P023-L04	1	part_1_true_exam	ocr_consensus_unreviewed
disregard	SYL-VOCAB-P023-L05	1	part_1_true_exam	ocr_consensus_unreviewed
disrupt	SYL-VOCAB-P023-L06	1	part_1_true_exam	ocr_consensus_unreviewed
dissipate	SYL-VOCAB-P075-L39	1	part_2_zero_frequency	ocr_consensus_unreviewed
dissolve	SYL-VOCAB-P023-L07	1	part_1_true_exam	ocr_consensus_unreviewed
distance	SYL-VOCAB-P023-L08	1	part_1_true_exam	ocr_consensus_unreviewed
distant	SYL-VOCAB-P023-L09	1	part_1_true_exam	ocr_consensus_unreviewed
distill	SYL-VOCAB-P075-R01	1	part_2_zero_frequency	ocr_consensus_unreviewed
distinct	SYL-VOCAB-P023-L10	1	part_1_true_exam	ocr_consensus_unreviewed
distinction	SYL-VOCAB-P023-L11	1	part_1_true_exam	ocr_consensus_unreviewed
distinguish	SYL-VOCAB-P023-L12	1	part_1_true_exam	ocr_consensus_unreviewed
distort	SYL-VOCAB-P023-L13	1	part_1_true_exam	ocr_consensus_unreviewed
distract	SYL-VOCAB-P023-L14	1	part_1_true_exam	ocr_consensus_unreviewed
distress	SYL-VOCAB-P075-R02	1	part_2_zero_frequency	ocr_consensus_unreviewed
distribute	SYL-VOCAB-P023-L15	1	part_1_true_exam	ocr_consensus_unreviewed
district	SYL-VOCAB-P023-L16	1	part_1_true_exam	ocr_consensus_unreviewed
disturb	SYL-VOCAB-P023-L17	1	part_1_true_exam	ocr_consensus_unreviewed
disturbance	SYL-VOCAB-P023-L18	1	part_1_true_exam	ocr_consensus_unreviewed
ditch	SYL-VOCAB-P023-L19	1	part_1_true_exam	ocr_consensus_unreviewed
dive	SYL-VOCAB-P075-R03	1	part_2_zero_frequency	ocr_consensus_unreviewed
diverse	SYL-VOCAB-P023-L20	1	part_1_true_exam	ocr_consensus_unreviewed
diversion	SYL-VOCAB-P023-L21	1	part_1_true_exam	ocr_consensus_unreviewed
divert	SYL-VOCAB-P023-L22	1	part_1_true_exam	ocr_consensus_unreviewed
divide	SYL-VOCAB-P023-L23	1	part_1_true_exam	ocr_consensus_unreviewed
dividend	SYL-VOCAB-P023-L24	1	part_1_true_exam	ocr_consensus_unreviewed
divine	SYL-VOCAB-P075-R04	1	part_2_zero_frequency	ocr_consensus_unreviewed
division	SYL-VOCAB-P023-L25	1	part_1_true_exam	ocr_consensus_unreviewed
divorce	SYL-VOCAB-P023-L26	1	part_1_true_exam	ocr_consensus_unreviewed
dizzy	SYL-VOCAB-P075-R05	1	part_2_zero_frequency	ocr_consensus_unreviewed
do	SYL-VOCAB-P023-L28	1	part_1_true_exam	ocr_consensus_unreviewed
dock	SYL-VOCAB-P023-L27	1	part_1_true_exam	ocr_consensus_unreviewed
doctor	SYL-VOCAB-P023-L29	1	part_1_true_exam	ocr_consensus_unreviewed
document	SYL-VOCAB-P023-R01	1	part_1_true_exam	ocr_consensus_unreviewed
documentary	SYL-VOCAB-P023-R02	1	part_1_true_exam	ocr_consensus_unreviewed
dog	SYL-VOCAB-P075-R06	1	part_2_zero_frequency	ocr_consensus_unreviewed
dogma	SYL-VOCAB-P089-L02	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
doll	SYL-VOCAB-P023-R03	1	part_1_true_exam	ocr_consensus_unreviewed
dollar	SYL-VOCAB-P023-R04	1	part_1_true_exam	ocr_consensus_unreviewed
domain	SYL-VOCAB-P023-R05	1	part_1_true_exam	ocr_consensus_unreviewed
dome	SYL-VOCAB-P023-R06	1	part_1_true_exam	ocr_consensus_unreviewed
domestic	SYL-VOCAB-P023-R07	1	part_1_true_exam	ocr_consensus_unreviewed
dominant	SYL-VOCAB-P023-R08	1	part_1_true_exam	ocr_consensus_unreviewed
dominate	SYL-VOCAB-P023-R09	1	part_1_true_exam	ocr_consensus_unreviewed
donate	SYL-VOCAB-P023-R10	1	part_1_true_exam	ocr_consensus_unreviewed
donkey	SYL-VOCAB-P075-R07	1	part_2_zero_frequency	ocr_consensus_unreviewed
doom	SYL-VOCAB-P023-R11	1	part_1_true_exam	ocr_consensus_unreviewed
door	SYL-VOCAB-P023-R12	1	part_1_true_exam	ocr_consensus_unreviewed
doorway	SYL-VOCAB-P023-R13	1	part_1_true_exam	ocr_consensus_unreviewed
dorm	SYL-VOCAB-P075-R08	1	part_2_zero_frequency	ocr_consensus_unreviewed
dormant	SYL-VOCAB-P089-L03	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
dot	SYL-VOCAB-P075-R09	1	part_2_zero_frequency	ocr_consensus_unreviewed
double	SYL-VOCAB-P023-R14	1	part_1_true_exam	ocr_consensus_unreviewed
doubt	SYL-VOCAB-P023-R15	1	part_1_true_exam	ocr_consensus_unreviewed
dove	SYL-VOCAB-P075-R10	1	part_2_zero_frequency	ocr_consensus_unreviewed
down	SYL-VOCAB-P023-R16	1	part_1_true_exam	ocr_consensus_unreviewed
downstairs	SYL-VOCAB-P075-R11	1	part_2_zero_frequency	ocr_consensus_unreviewed
downtown	SYL-VOCAB-P075-R12	1	part_2_zero_frequency	ocr_consensus_unreviewed
downward	SYL-VOCAB-P023-R17	1	part_1_true_exam	ocr_consensus_unreviewed
doze	SYL-VOCAB-P023-R18	1	part_1_true_exam	ocr_consensus_unreviewed
dozen	SYL-VOCAB-P023-R19	1	part_1_true_exam	ocr_consensus_unreviewed
draft	SYL-VOCAB-P023-R20	1	part_1_true_exam	ocr_consensus_unreviewed
drag	SYL-VOCAB-P023-R21	1	part_1_true_exam	ocr_consensus_unreviewed
dragon	SYL-VOCAB-P075-R13	1	part_2_zero_frequency	ocr_consensus_unreviewed
drain	SYL-VOCAB-P075-R14	1	part_2_zero_frequency	ocr_consensus_unreviewed
drama	SYL-VOCAB-P023-R22	1	part_1_true_exam	ocr_consensus_unreviewed
dramatic	SYL-VOCAB-P023-R23	1	part_1_true_exam	ocr_consensus_unreviewed
drastic	SYL-VOCAB-P023-R24	1	part_1_true_exam	ocr_consensus_unreviewed
draw	SYL-VOCAB-P023-R25	1	part_1_true_exam	ocr_consensus_unreviewed
drawback	SYL-VOCAB-P023-R26	1	part_1_true_exam	ocr_consensus_unreviewed
drawer	SYL-VOCAB-P023-R27	1	part_1_true_exam	ocr_consensus_unreviewed
drawing	SYL-VOCAB-P023-R28	1	part_1_true_exam	ocr_consensus_unreviewed
dread	SYL-VOCAB-P075-R15	1	part_2_zero_frequency	ocr_consensus_unreviewed
dream	SYL-VOCAB-P023-R29	1	part_1_true_exam	ocr_consensus_unreviewed
dress	SYL-VOCAB-P023-R30	1	part_1_true_exam	ocr_consensus_unreviewed
drift	SYL-VOCAB-P023-R31	1	part_1_true_exam	ocr_consensus_unreviewed
drill	SYL-VOCAB-P075-R16	1	part_2_zero_frequency	ocr_consensus_unreviewed
drink	SYL-VOCAB-P023-R32	1	part_1_true_exam	ocr_consensus_unreviewed
drip	SYL-VOCAB-P075-R17	1	part_2_zero_frequency	ocr_consensus_unreviewed
drive	SYL-VOCAB-P023-R33	1	part_1_true_exam	ocr_consensus_unreviewed
driver	SYL-VOCAB-P024-L01	1	part_1_true_exam	ocr_consensus_unreviewed
drop	SYL-VOCAB-P024-L02	1	part_1_true_exam	ocr_consensus_unreviewed
drought	SYL-VOCAB-P024-L03	1	part_1_true_exam	ocr_consensus_unreviewed
drown	SYL-VOCAB-P024-L04	1	part_1_true_exam	ocr_consensus_unreviewed
drug	SYL-VOCAB-P024-L05	1	part_1_true_exam	ocr_consensus_unreviewed
drum	SYL-VOCAB-P075-R18	1	part_2_zero_frequency	ocr_consensus_unreviewed
drunk	SYL-VOCAB-P075-R19	1	part_2_zero_frequency	ocr_consensus_unreviewed
dry	SYL-VOCAB-P024-L06	1	part_1_true_exam	ocr_consensus_unreviewed
dub	SYL-VOCAB-P089-L04	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
dubious	SYL-VOCAB-P024-L07	1	part_1_true_exam	ocr_consensus_unreviewed
duck	SYL-VOCAB-P075-R20	1	part_2_zero_frequency	ocr_consensus_unreviewed
due	SYL-VOCAB-P024-L08	1	part_1_true_exam	ocr_consensus_unreviewed
dull	SYL-VOCAB-P024-L09	1	part_1_true_exam	ocr_consensus_unreviewed
dumb	SYL-VOCAB-P024-L10	1	part_1_true_exam	ocr_consensus_unreviewed
dump	SYL-VOCAB-P075-R21	1	part_2_zero_frequency	ocr_consensus_unreviewed
duplicate	SYL-VOCAB-P024-L11	1	part_1_true_exam	ocr_consensus_unreviewed
durable	SYL-VOCAB-P024-L12	1	part_1_true_exam	ocr_consensus_unreviewed
duration	SYL-VOCAB-P024-L13	1	part_1_true_exam	ocr_consensus_unreviewed
during	SYL-VOCAB-P024-L14	1	part_1_true_exam	ocr_consensus_unreviewed
dusk	SYL-VOCAB-P075-R22	1	part_2_zero_frequency	ocr_consensus_unreviewed
dust	SYL-VOCAB-P024-L15	1	part_1_true_exam	ocr_consensus_unreviewed
duty	SYL-VOCAB-P024-L16	1	part_1_true_exam	ocr_consensus_unreviewed
dwarf	SYL-VOCAB-P024-L17	1	part_1_true_exam	ocr_consensus_unreviewed
dwell	SYL-VOCAB-P024-L18	1	part_1_true_exam	ocr_consensus_unreviewed
dwelling	SYL-VOCAB-P024-L19	1	part_1_true_exam	ocr_consensus_unreviewed
dye	SYL-VOCAB-P024-L20	1	part_1_true_exam	ocr_consensus_unreviewed
dynamic	SYL-VOCAB-P024-L21	1	part_1_true_exam	ocr_consensus_unreviewed
dynasty	SYL-VOCAB-P075-R23	1	part_2_zero_frequency	ocr_consensus_unreviewed
e-mail	SYL-VOCAB-P025-L09	1	part_1_true_exam	ocr_consensus_unreviewed
each	SYL-VOCAB-P024-L22	1	part_1_true_exam	ocr_consensus_unreviewed
eager	SYL-VOCAB-P024-L23	1	part_1_true_exam	ocr_consensus_unreviewed
